stamp_sec,phase,cmd_linear_x,cmd_angular_z,gt_x,gt_y,gt_yaw,gt_unwrapped_yaw,raw_gt_x,raw_gt_y,raw_gt_yaw,raw_gt_frame,raw_gt_child,raw_odom_x,raw_odom_y,raw_odom_yaw,imu_yaw_rate,dynamic_index0_x,dynamic_index0_y,dynamic_index0_yaw
4.74,wait_for_topics,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,,,,,,,
4.76,wait_for_topics,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.804756332561596e-18,1.456556725242e-37,7.013216359575346e-19,-4.368762830241093e-20,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
4.78,wait_for_topics,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.831974700289003e-18,1.6458663285004926e-37,7.251360961677071e-19,-4.368762830241093e-20,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
4.8,wait_for_topics,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.831974700289003e-18,1.6458663285004926e-37,7.251360961677071e-19,-4.368762830241093e-20,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
4.82,wait_for_topics,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.831974700289003e-18,1.6458663285004926e-37,7.251360961677071e-19,-4.368762830241093e-20,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
4.84,wait_for_topics,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.831974700289003e-18,1.6458663285004926e-37,7.251360961677071e-19,-4.368762830241093e-20,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
4.86,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.8247051955849658e-18,1.59292973345198e-37,7.122482960505348e-19,-7.013266892589509e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
4.88,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.8518253391939072e-18,1.790305473212834e-37,7.164317188836667e-19,1.7217351301963204e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
4.9,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.8605788387742993e-18,1.85407339059233e-37,7.179260600620146e-19,-1.5904570387849692e-20,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
4.92,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.8605788387742993e-18,1.85407339059233e-37,7.179260600620146e-19,-1.5904570387849692e-20,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
4.94,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.8804575454109083e-18,1.9945086694197183e-37,6.728123519774557e-19,5.103785511898473e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
4.96,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.8804575454109083e-18,1.9945086694197183e-37,6.728123519774557e-19,1.7985863709090526e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
4.98,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.8956143098990788e-18,2.0952898654076126e-37,6.658637219931314e-19,9.204500793439172e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.0,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.9263488340067904e-18,2.2931777981901932e-37,6.464548436957899e-19,4.345680774067874e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.02,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.9263488340067904e-18,2.2931777981901932e-37,6.464548436957899e-19,-1.4755201617896465e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.04,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.0241436862158315e-18,2.9216743953738346e-37,6.568237858612085e-19,1.5892651161631435e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.06,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.016370982115182e-18,2.8679221219142406e-37,7.106250455773605e-19,-9.755701638298551e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.08,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.0088423935680496e-18,2.807102825826105e-37,7.54696995121134e-19,-2.531158941648213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.1,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.0088423935680496e-18,2.807102825826105e-37,7.54696995121134e-19,1.3367944749122507e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.12,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,1.9898198396054788e-18,2.6553840974814185e-37,8.014205636965014e-19,-1.2342264411484962e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.14,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.0178866135122836e-18,2.8832074602332273e-37,8.17704414224735e-19,-1.866802460139884e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.16,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.0492933295783123e-18,3.1388581891147125e-37,7.749481208760362e-19,-1.866802460139884e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.18,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.069489020491357e-18,3.2960254636599375e-37,7.830999578038272e-19,1.914499581430976e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.2,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.0782497305098946e-18,3.3657674886900074e-37,7.811654374915454e-19,1.914499581430976e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.22,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.09281065181456e-18,3.476153225423945e-37,7.681190400065945e-19,7.326797999490646e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.24,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.083573926409212e-18,3.406457757748104e-37,7.405654559430697e-19,7.326797999490646e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.26,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.083573926409212e-18,3.406457757748104e-37,7.405654559430697e-19,8.088978224726614e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.28,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.076406779151043e-18,3.354038315171214e-37,7.184474092084119e-19,8.088978224726614e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.3,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.1163779982327995e-18,3.6216079625353654e-37,6.272595566599478e-19,1.8348429681739474e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.32,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.1507217728321805e-18,3.840547066231076e-37,6.636452922546719e-19,2.1158359914431447e-20,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.34,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.1814545940138575e-18,4.051418155695384e-37,6.917916185528627e-19,-1.155154269949724e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.36,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.184149746603993e-18,4.0683849082231975e-37,7.168301601461285e-19,1.6516511607229067e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.38,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.1975266312140137e-18,4.162997350647139e-37,7.228058818112936e-19,1.1393031924501007e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.4,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.2242980906548082e-18,4.3635870131459545e-37,7.558403166997662e-19,-1.3007491611249074e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.42,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.2242980906548082e-18,4.3635870131459545e-37,7.558403166997662e-19,2.268522997116266e-20,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.44,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.2026747058336857e-18,4.195935465374482e-37,7.568755569814779e-19,6.061617926794924e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.46,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.203485404019577e-18,4.2010308339343e-37,7.9177132516904705e-19,6.061617926794924e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.48,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.203485404019577e-18,4.2010308339343e-37,7.9177132516904705e-19,-9.115390033779208e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.5,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.2272438802917837e-18,4.384194148044816e-37,7.96048775316726e-19,7.638628529750517e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.52,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.2320520293370967e-18,4.4223928894283805e-37,7.839363837763443e-19,-1.696096577623548e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.54,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.2656787038291223e-18,4.692274779676902e-37,8.356268727332032e-19,7.994984596069243e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.5600000000000005,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.2875523144815473e-18,4.884178169169135e-37,8.235455208561085e-19,-4.899189178196943e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.58,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.3035278065223665e-18,5.0163812134023764e-37,8.133409766606248e-19,3.157235273753986e-19,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.6,stationary_20s,0.0,0.0,0.0,-2.8051896707556957e-18,-2.084602655984213e-18,-2.084602655984213e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18,world,sanitation_vehicle/base_footprint,2.320557148877603e-18,5.15290371908802e-37,7.944310852114239e-19,-2.841433710437805e-18,-8.0,-2.8051896707556957e-18,-2.084602655984213e-18
5.62,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3219489588471972e-18,5.1634333406297255e-37,8.085335885966142e-19,-3.422330168839881e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.64,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3360974963155338e-18,5.2643327275813524e-37,7.550660585956226e-19,2.548424728577179e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.66,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3570906841806865e-18,5.424700829752552e-37,7.601971559532158e-19,-9.697892837763559e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.68,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.320938945187269e-18,5.151972455969968e-37,7.577575902766052e-19,-9.697892837763559e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.7,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3259209312550283e-18,5.18752491897738e-37,7.312724701661421e-19,-2.088236770390046e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.72,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.345605013445151e-18,5.332157336188696e-37,7.324080889753272e-19,3.597421469392126e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.74,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.324507019699418e-18,5.176530525042363e-37,7.312405962510402e-19,-2.596314182071849e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.76,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.331212697573294e-18,5.213852856237499e-37,6.910754029419333e-19,-2.7252187141634978e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.78,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3252773906671484e-18,5.1755277794344775e-37,6.442550375991624e-19,-3.099124016992223e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.8,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3148325820134122e-18,5.110594300245321e-37,6.46371691620974e-19,-3.099124016992223e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.82,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3155201400624066e-18,5.1156264543897835e-37,6.762987740987622e-19,-2.6816584813309306e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.84,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3178655771232592e-18,5.131645325274836e-37,6.694315815528536e-19,-2.6816584813309306e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.86,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3380969799839513e-18,5.264877013424561e-37,6.362648959313968e-19,2.5186700022418105e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.88,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3380969799839513e-18,5.264877013424561e-37,6.362648959313968e-19,-1.2564613759799494e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.9,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.324566069493883e-18,5.168594225175329e-37,6.846865685425576e-19,-3.230089415577529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.92,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.325372039788412e-18,5.172912529043793e-37,6.773850426827905e-19,-1.1817349341869414e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.94,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3352733520717554e-18,5.239027888959978e-37,6.942611626123179e-19,-1.1817349341869414e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.96,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.35980686478859e-18,5.411228501613453e-37,6.841238578704858e-19,-1.3432270105636732e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
5.98,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3546859235970573e-18,5.375465477603917e-37,7.127298976061338e-19,-7.564213267760383e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.0,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.356643471215946e-18,5.387164756142142e-37,6.618899403494219e-19,-6.902934336065385e-20,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.02,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3782194824901963e-18,5.524975088452834e-37,6.313459645127578e-19,-1.4349941616537175e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.04,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3782194824901963e-18,5.524975088452834e-37,6.313459645127578e-19,4.3176570978234056e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.06,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.3981815269875986e-18,5.6475869183913876e-37,6.152293215382306e-19,-2.474991518920441e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.08,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.428610722063303e-18,5.840632241174469e-37,6.441674230078867e-19,-1.5315193277458327e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.1,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.4401235891200523e-18,5.908554704491512e-37,6.418194408463799e-19,8.354141614401347e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.12,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.425966988034181e-18,5.811857813643029e-37,7.014001397568214e-19,8.354141614401347e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.14,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.4506220292924653e-18,5.985422534520525e-37,7.055587752727226e-19,5.918865094722356e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.16,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.4506220292924653e-18,5.985422534520525e-37,7.055587752727226e-19,5.918865094722356e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.18,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.5056165935704397e-18,6.3634362202088196e-37,6.771364162161694e-19,-8.24950429164649e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.2,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.5392479433902668e-18,6.587185159762185e-37,6.731934971150629e-19,-2.6899733745633786e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.22,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.5747784201279066e-18,6.829633041553425e-37,6.868853970798332e-19,-2.6899733745633786e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
6.24,stationary_20s,0.0,0.0,0.0,-4.202267772268724e-18,-2.526921501676529e-18,-2.526921501676529e-18,-8.0,-4.202267772268724e-18,-2.526921501676529e-18,world,sanitation_vehicle/base_footprint,2.6007643278334983e-18,7.0011547090093515e-37,6.587548604140182e-19,-6.39431257133971e-19,-8.0,-4.202267772268724e-18,-2.526921501676529e-18
