stamp_sec,estimate_x_m,estimate_y_m,estimate_yaw_rad,truth_x_m,truth_y_m,truth_yaw_rad,xy_error_m,yaw_error_rad,sync_error_sec
258.8,-0.4561810313326264,-0.44952826333552803,0.42186180103825494,-3.833977281567998,-4.02692727572435,3.121542420834085,4.920090568469717,2.69968061979583,0.0049999999999954525
259.1,-0.39029374372806147,-0.39287054204212213,0.44506205569389445,-3.953923439949909,-4.02086460341381,3.113204789552804,5.085449588890096,2.6681427338589097,0.0049999999999954525
259.4,-0.2978790878900636,-0.3929174659067649,0.43551323413842374,-4.073855908279979,-4.015032621366864,3.1077273218461934,5.232372229451539,2.67221408770777,0.0049999999999954525
259.7,-0.2062452376374498,-0.3441968157028226,0.43426436212433583,-4.193783275738344,-4.010633590114976,3.1071493919004154,5.416938085862097,2.6728850297760793,0.0049999999999954525
260.0,-0.1455179444243262,-0.30698242896758166,0.43450294625085484,-4.313712737447208,-4.008635857540341,3.1123905276573995,5.574592894359868,2.677887581406545,0.0049999999999954525
260.3,-0.04656020892346106,-0.26259612536134874,0.42881925791473546,-4.433653434100556,-4.009042413028806,3.1214607460947685,5.769094101570197,2.692641488180033,0.0049999999999954525
260.6,0.05629915110354547,-0.2519594090311969,0.4331054886837185,-4.547614587692637,-4.0109349962099,3.1310863146648504,5.943561152985786,2.6979808259811318,0.010000000000047748
260.9,0.14317936488044514,-0.19444013015066972,0.4333753371297795,-4.667596840388063,-4.013041765748927,3.138649777188996,6.142091349741662,2.7052744400592164,0.009999999999990905
261.2,0.18160084611918484,-0.1869499877547887,0.40611102316001024,-4.783821418048454,-4.012995340423211,3.1389337772842403,6.268495936200909,2.7328227541242303,0.009999999999990905
261.6,0.3035030750806015,-0.16002705658931046,0.38301559021350684,-4.919995633348643,-4.008620697285538,3.1263879374484205,6.488190176633961,2.7433723472349136,0.015000000000043201
262.1,0.39064479933425067,-0.17153020574832212,0.25127566766132986,-5.06184160879247,-3.9943360552458453,3.083320532853835,6.659087970117162,2.832044865192505,0.0049999999999954525
262.3,0.36250780434468133,-0.14553722763341592,0.09693287826983567,-5.10466738376704,-3.9870333557908144,3.0433436586758047,6.681848325138242,2.946410780405969,0.009999999999990905
262.5,0.351901951245934,-0.18343538227828363,-0.07944962326689607,-5.144966008185726,-3.9779675038067386,2.9796714882615527,6.679373577270373,3.059121111528449,0.0049999999999954525
262.7,0.3866373043271009,-0.13063346299770148,-0.25328966113976625,-5.178225967224149,-3.9671456036024697,2.9058992678712072,6.759181062530272,3.1239963781686133,0.009999999999990905
262.9,0.3754104750571149,-0.11405000264328267,-0.4336017711385533,-5.204278434741241,-3.9545580714841333,2.823836375802781,6.773657103585806,3.0257471602382524,0.0049999999999954525
263.1,0.36311412828598816,-0.054804347667403275,-0.5923488706765478,-5.222361934536945,-3.9409565836184526,2.7395586968373915,6.8043899101503085,2.9512777396656475,0.0049999999999954525
263.3,0.35660873201820337,-0.07133256822920352,-0.7683402560337113,-5.2342185684282345,-3.925356352001301,2.645034489362404,6.790496979551511,2.8698105617834715,0.0049999999999954525
263.5,0.35808860227278266,-0.13476906302492864,-0.9681963444288209,-5.237594269666982,-3.910802302975965,2.543573178694187,6.750562482677659,2.771415784056579,0.0049999999999954525
263.7,0.351275865280198,-0.14992773074086774,-1.1376690455883534,-5.237594267190941,-3.9027827261698684,2.4469199725395367,6.731967763911557,2.6985962890516966,0.009999999999990905
263.9,0.38206415642440894,-0.1563974679772295,-1.310332576361659,-5.2374792818274525,-3.902000663941069,2.352628603632769,6.753429629159845,2.620224127185159,0.009999999999990905
264.1,0.36251147853179233,-0.14267892819585032,-1.462617710359244,-5.237265372177861,-3.901891639351285,2.258421634170348,6.744566775224063,2.5621459626499945,0.010000000000047748
264.3,0.3903272144651958,-0.15419954954934134,-1.6691355892794741,-5.235478631490675,-3.90189163677082,2.1588006900916965,6.759799360706924,2.4552490278084154,0.009999999999990905
264.5,0.39133299404963473,-0.09377242594905497,-1.852748144207864,-5.2318628962862785,-3.9018916339522627,2.050635912257679,6.79132563815443,2.3798012507140434,0.009999999999990905
